net balance,S&P 500,SP,BofA AAA US ,BofA,MCSI REIT Index,MCSI
6.54%,1692.56,2.18,449.460,0.22,"1,077.17",0.18
-2.65%,1703.20,0.63,447.980,-0.33,"1,088.28",1.03
2.03%,1710.14,0.41,#N/A,#N/A,"1,068.63",-1.81
-3.81%,1698.06,-0.71,444.430,#N/A,"1,068.53",-0.01
2.45%,1721.54,1.38,444.160,-0.06,"1,080.46",1.12
4.40%,1733.15,0.67,439.990,-0.94,"1,074.62",-0.54
5.83%,1744.50,0.65,440.480,0.11,"1,057.17",-1.62
1.22%,1744.66,0.01,439.310,-0.27,"1,070.11",1.22
3.11%,1754.67,0.57,440.270,0.22,"1,068.03",-0.19
5.44%,1746.38,-0.47,441.270,0.23,"1,056.46",-1.08
-2.23%,1752.07,0.33,441.540,0.06,"1,057.19",0.07
0.97%,1759.77,0.44,441.330,-0.05,"1,043.84",-1.26
-3.22%,1762.11,0.13,439.870,-0.33,"1,063.56",1.89
2.22%,1771.95,0.56,440.600,0.17,"1,071.38",0.74
0.90%,1763.31,-0.49,440.800,0.05,"1,061.06",-0.96
-1.61%,1756.54,-0.38,438.390,-0.55,"1,060.17",-0.08
-3.28%,1761.64,0.29,434.130,-0.97,"1,077.61",1.65
-1.70%,1767.93,0.36,433.600,-0.12,"1,068.32",-0.86
1.34%,1762.97,-0.28,432.220,-0.32,"1,084.12",1.48
-3.40%,1770.49,0.43,432.200,0.00,"1,079.14",-0.46
6.06%,1747.15,-1.32,435.470,0.76,"1,064.44",-1.36
-1.66%,1770.61,1.34,433.650,-0.42,"1,061.88",-0.24
-1.69%,1771.89,0.07,430.410,-0.75,"1,065.50",0.34
-1.72%,1767.69,-0.24,430.510,0.02,"1,048.79",-1.57
3.81%,1782.00,0.81,430.510,0.00,"1,061.59",1.22
-1.68%,1790.62,0.48,433.020,0.58,"1,061.27",-0.03
-1.71%,1798.18,0.42,429.470,-0.82,"1,062.76",0.14
-3.48%,1791.53,-0.37,428.070,-0.33,"1,042.14",-1.94
-1.81%,1787.87,-0.20,429.160,0.25,"1,020.98",-2.03
4.19%,1781.37,-0.36,427.930,-0.29,"1,012.08",-0.87
4.53%,1795.85,0.81,427.740,-0.04,"1,020.12",0.79
2.17%,1804.76,0.50,432.520,1.12,"1,026.58",0.63
2.36%,1802.48,-0.13,435.460,0.68,"1,006.14",-1.99
-3.23%,1802.75,0.01,435.950,0.11,"1,000.49",-0.56
0.84%,1807.23,0.25,431.810,-0.95,"1,018.57",1.81
-1.65%,#N/A,#N/A,432.010,0.05,"1,004.51",-1.38
1.48%,1805.81,#N/A,436.180,0.97,"1,020.37",1.58
3.62%,1800.90,-0.27,433.380,-0.64,"1,006.99",-1.31
-1.60%,1795.15,-0.32,429.710,-0.85,"1,000.39",-0.66
-3.25%,1792.81,-0.13,430.580,0.20,"1,008.17",0.78
-1.68%,1785.03,-0.43,430.840,0.06,"1,003.32",-0.48
1.38%,1805.09,1.12,426.600,-0.98,"1,012.38",0.90
1.36%,1808.37,0.18,421.470,-1.20,"1,013.67",0.13
-1.66%,1802.62,-0.32,421.190,-0.07,"1,038.64",2.46
2.09%,1782.22,-1.13,419.850,-0.32,"1,042.50",0.37
3.04%,1775.50,-0.38,420.040,0.05,"1,047.09",0.44
-1.61%,1775.32,-0.01,419.210,-0.20,"1,021.64",-2.43
-2.29%,1786.54,0.63,410.420,-2.10,"1,012.49",-0.90
2.15%,1781.00,-0.31,388.400,-5.37,995.78,-1.65
-3.27%,1810.65,1.66,388.640,0.06,"1,015.34",1.96
1.43%,1809.60,-0.06,388.380,-0.07,"1,001.16",-1.40
1.98%,1818.32,0.48,386.800,-0.41,"1,027.12",2.59
-1.64%,1827.99,0.53,389.280,0.64,"1,032.35",0.51
1.21%,1833.32,0.29,390.500,0.31,"1,030.83",-0.15
-1.64%,#N/A,#N/A,399.240,2.24,"1,059.86",2.82
1.13%,1842.02,#N/A,401.830,0.65,"1,069.26",0.89
3.16%,1841.40,-0.03,407.730,1.47,"1,088.02",1.75
4.11%,1841.07,-0.02,408.740,0.25,"1,063.90",-2.22
-1.54%,1848.36,0.40,418.110,2.29,"1,051.52",-1.16
2.01%,#N/A,#N/A,417.990,-0.03,"1,013.44",-3.62
1.82%,1831.98,#N/A,418.210,0.05,"1,081.70",6.74
-1.50%,1831.37,-0.03,418.910,0.17,"1,116.24",3.19
-1.53%,1826.77,-0.25,420.510,0.38,"1,139.07",2.05
-1.55%,1837.88,0.61,419.210,-0.31,"1,108.43",-2.69
2.84%,1837.49,-0.02,421.030,0.43,"1,063.37",-4.07
-3.06%,1838.13,0.03,421.200,0.04,"1,069.25",0.55
-3.16%,1842.37,0.23,421.190,0.00,"1,030.15",-3.66
-1.63%,1819.20,-1.26,420.560,-0.15,"1,021.83",-0.81
-3.32%,1838.88,1.08,422.370,0.43,997.11,-2.42
3.74%,1848.38,0.52,419.620,-0.65,"1,011.77",1.47
2.04%,1845.89,-0.13,415.400,-1.01,"1,011.42",-0.03
-1.62%,1838.70,-0.39,414.930,-0.11,994.88,-1.64
6.57%,#N/A,#N/A,415.220,0.07,953.73,-4.14
-1.55%,1843.80,#N/A,417.830,0.63,947.43,-0.66
-3.14%,1844.86,0.06,416.490,-0.32,946.36,-0.11
-3.24%,1828.46,-0.89,#N/A,#N/A,937.13,-0.98
-3.35%,1790.29,-2.09,419.290,#N/A,947.5,1.11
-1.73%,1781.56,-0.49,421.070,0.42,889.54,-6.12
1.19%,1792.50,0.61,421.370,0.07,893.53,0.45
2.91%,1774.20,-1.02,419.890,-0.35,888.86,-0.52
-3.39%,1794.19,1.13,418.620,-0.30,912.51,2.66
1.54%,1782.59,-0.65,421.720,0.74,960.38,5.25
3.61%,1741.89,-2.28,421.590,-0.03,979.62,2.00
2.79%,1755.20,0.76,419.640,-0.46,956.59,-2.35
-1.62%,1751.64,-0.20,420.930,0.31,940.1,-1.72
0.87%,1773.43,1.24,420.140,-0.19,958.28,1.93
4.20%,1797.02,1.33,421.570,0.34,955.28,-0.31
4.79%,1799.84,0.16,419.830,-0.41,962.08,0.71
3.84%,1819.75,1.11,419.580,-0.06,997.51,3.68
1.99%,1819.26,-0.03,419.810,0.05,"1,013.66",1.62
-1.41%,1829.83,0.58,419.560,-0.06,989.06,-2.43
2.47%,1838.63,0.48,419.720,0.04,973.87,-1.54
-1.40%,#N/A,#N/A,420.340,0.15,938.3,-3.65
-2.84%,1840.76,#N/A,420.110,-0.05,932.38,-0.63
0.90%,1828.75,-0.65,416.180,-0.94,941.3,0.96
-2.89%,1839.78,0.60,416.560,0.09,930.89,-1.11
-1.49%,1836.25,-0.19,419.480,0.70,945.77,1.60
4.03%,1847.61,0.62,420.960,0.35,986.05,4.26
-2.91%,1845.12,-0.13,423.040,0.49,952.58,-3.39
1.32%,1845.16,0.00,423.270,0.05,970.23,1.85
1.98%,1854.29,0.49,422.550,-0.17,"1,016.48",4.77
-1.45%,1859.45,0.28,420.330,-0.53,987.49,-2.85
1.63%,1845.73,-0.74,420.930,0.14,"1,033.32",4.64
-1.45%,1873.91,1.53,422.660,0.41,972.83,-5.85
1.67%,1873.81,-0.01,419.830,-0.67,916.57,-5.78
1.13%,1877.03,0.17,418.900,-0.22,903.28,-1.45
4.08%,1878.04,0.05,419.070,0.04,834.59,-7.60
2.52%,1877.17,-0.05,417.710,-0.32,849.2,1.75
3.31%,1867.63,-0.51,414.030,-0.88,857.14,0.93
-2.59%,1868.20,0.03,415.070,0.25,923.23,7.71
1.12%,1846.34,-1.17,423.440,2.02,940.93,1.92
1.88%,1841.13,-0.28,423.490,0.01,933.71,-0.77
4.44%,1858.83,0.96,417.020,-1.53,925.98,-0.83
1.41%,1872.25,0.72,419.310,0.55,871.26,-5.91
1.51%,1860.77,-0.61,421.200,0.45,826.41,-5.15
-1.20%,1872.01,0.60,417.610,-0.85,757.71,-8.31
-2.43%,1866.52,-0.29,413.720,-0.93,790.88,4.38
3.03%,1857.44,-0.49,413.860,0.03,823.76,4.16
-2.42%,1865.62,0.44,414.410,0.13,810.75,-1.58
2.01%,1852.56,-0.70,413.470,-0.23,907.35,11.91
-1.22%,1849.04,-0.19,415.460,0.48,861.42,-5.06
0.92%,1857.62,0.46,417.300,0.44,"1,062.70",23.37
0.88%,1872.34,0.79,419.930,0.63,980.79,-7.71
1.02%,1885.52,0.70,421.710,0.42,"1,094.90",11.63
0.76%,1890.90,0.29,422.200,0.12,"1,173.23",7.15
0.83%,1888.77,-0.11,417.710,-1.06,"1,127.67",-3.88
-2.35%,1865.09,-1.25,421.090,0.81,"1,223.75",8.52
-2.41%,1845.04,-1.08,423.840,0.65,"1,244.13",1.67
-1.24%,1851.96,0.38,424.840,0.24,"1,274.16",2.41
-1.25%,1872.18,1.09,424.370,-0.11,"1,227.24",-3.68
-2.53%,1833.08,-2.09,427.010,0.62,"1,232.42",0.42
-2.60%,1815.69,-0.95,428.470,0.34,"1,186.52",-3.72
1.04%,1830.61,0.82,428.790,0.07,"1,216.32",2.51
-1.32%,1842.98,0.68,428.430,-0.08,"1,286.52",5.77
1.28%,1862.31,1.05,427.650,-0.18,"1,300.27",1.07
3.52%,1864.85,0.14,429.540,0.44,"1,339.88",3.05
2.15%,#N/A,#N/A,429.600,0.01,"1,358.59",1.40
2.39%,1871.89,#N/A,429.260,-0.08,"1,353.57",-0.37
-2.44%,1879.55,0.41,430.850,0.37,"1,334.80",-1.39
-1.25%,1875.39,-0.22,435.010,0.97,"1,355.42",1.54
4.11%,1878.61,0.17,431.820,-0.73,"1,355.02",-0.03
-2.43%,1863.40,-0.81,434.820,0.69,"1,339.56",-1.14
-1.25%,1869.43,0.32,434.190,-0.14,"1,331.78",-0.58
0.98%,1878.33,0.48,431.600,-0.60,"1,327.15",-0.35
-1.25%,1883.95,0.30,428.220,-0.78,"1,327.32",0.01
1.63%,1883.68,-0.01,429.070,0.20,"1,312.35",-1.13
2.85%,1881.14,-0.13,427.080,-0.46,"1,313.95",0.12
1.32%,1884.66,0.19,429.380,0.54,"1,308.20",-0.44
-2.39%,1867.72,-0.90,432.650,0.76,"1,308.81",0.05
-2.45%,1878.21,0.56,430.990,-0.38,"1,295.29",-1.03
2.21%,1875.63,-0.14,427.270,-0.86,"1,291.67",-0.28
-2.46%,1878.48,0.15,428.240,0.23,"1,307.23",1.20
1.15%,1896.65,0.97,427.150,-0.25,"1,308.00",0.06
-1.25%,1897.45,0.04,427.970,0.19,"1,310.16",0.17
-1.26%,1888.53,-0.47,429.300,0.31,"1,305.80",-0.33
-1.28%,1870.85,-0.94,430.990,0.39,"1,313.03",0.55
-1.29%,1877.86,0.37,435.910,1.14,"1,317.49",0.34
-1.31%,1885.08,0.38,432.640,-0.75,"1,306.94",-0.80
1.17%,1872.83,-0.65,432.120,-0.12,"1,316.71",0.75
1.11%,1888.03,0.81,431.100,-0.24,"1,304.20",-0.95
-1.30%,1892.49,0.24,431.660,0.13,"1,303.06",-0.09
4.40%,1900.53,0.42,428.740,-0.68,"1,289.73",-1.02
1.43%,#N/A,#N/A,431.610,0.67,"1,278.52",-0.87
-2.48%,1911.91,#N/A,433.300,0.39,"1,283.55",0.39
-2.55%,1909.78,-0.11,432.860,-0.10,"1,269.88",-1.07
-1.31%,1920.03,0.54,436.040,0.73,"1,261.12",-0.69
3.66%,1923.57,0.18,436.890,0.19,"1,263.12",0.16
1.17%,1924.97,0.07,438.810,0.44,"1,258.68",-0.35
-1.26%,1924.24,-0.04,438.200,-0.14,"1,272.52",1.10
-2.56%,1927.88,0.19,439.980,0.41,"1,270.48",-0.16
3.62%,1940.46,0.65,440.560,0.13,"1,257.34",-1.03
-1.27%,1949.44,0.46,437.270,-0.75,"1,278.68",1.70
-1.28%,1951.27,0.09,439.890,0.60,"1,269.74",-0.70
1.92%,1950.79,-0.02,441.060,0.27,"1,271.26",0.12
-1.28%,1943.89,-0.35,441.500,0.10,"1,266.98",-0.34
1.24%,1930.11,-0.71,441.110,-0.09,"1,260.73",-0.49
-2.55%,1936.16,0.31,441.990,0.20,"1,258.05",-0.21
4.63%,1937.78,0.08,443.120,0.26,"1,265.93",0.63
-2.50%,1941.99,0.22,442.800,-0.07,"1,260.05",-0.46
0.99%,1956.98,0.77,445.210,0.54,"1,252.00",-0.64
2.43%,1959.48,0.13,444.450,-0.17,"1,241.07",-0.87
0.76%,1962.87,0.17,441.510,-0.66,"1,251.83",0.87
-2.46%,1962.61,-0.01,441.670,0.04,"1,244.30",-0.60
-2.52%,1949.98,-0.64,441.010,-0.15,"1,247.05",0.22
4.20%,1959.53,0.49,440.640,-0.08,"1,267.67",1.65
-1.74%,1957.22,-0.12,444.430,0.86,"1,285.69",1.42
0.63%,1960.96,0.19,445.310,0.20,"1,291.84",0.48
1.49%,1960.23,-0.04,443.700,-0.36,"1,289.55",-0.18
-1.24%,1973.32,0.67,443.100,-0.14,"1,287.19",-0.18
1.31%,1974.62,0.07,443.170,0.02,"1,287.27",0.01
-2.48%,1985.44,0.55,445.380,0.50,"1,282.88",-0.34
1.22%,#N/A,#N/A,443.350,-0.46,"1,275.16",-0.60
2.03%,1977.65,#N/A,443.260,-0.02,"1,295.16",1.57
-2.46%,1963.71,-0.70,444.400,0.26,"1,301.59",0.50
1.89%,1972.83,0.46,444.880,0.11,"1,293.90",-0.59
3.89%,1964.68,-0.41,446.500,0.36,"1,278.93",-1.16
4.51%,1967.57,0.15,447.910,0.32,"1,274.02",-0.38
-1.14%,1977.10,0.48,449.170,0.28,"1,275.45",0.11
1.10%,1973.28,-0.19,449.380,0.05,"1,293.90",1.45
-1.14%,1981.57,0.42,448.800,-0.13,"1,297.98",0.32
-2.30%,1958.12,-1.18,452.260,0.77,"1,295.95",-0.16
4.17%,1978.22,1.03,451.040,-0.27,"1,289.16",-0.52
3.23%,1973.63,-0.23,450.840,-0.04,"1,283.09",-0.47
-2.19%,1983.53,0.50,449.870,-0.22,"1,273.60",-0.74
-1.12%,1987.01,0.18,451.740,0.42,"1,262.72",-0.85
-2.27%,1987.98,0.05,449.630,-0.47,"1,274.59",0.94
-1.16%,1978.34,-0.48,445.900,-0.83,"1,272.61",-0.16
1.39%,1978.91,0.03,446.060,0.04,"1,277.04",0.35
-2.32%,1969.95,-0.45,448.410,0.53,"1,291.00",1.09
2.00%,1970.07,0.01,445.260,-0.70,"1,287.95",-0.24
-1.16%,1930.67,-2.00,444.380,-0.20,"1,310.36",1.74
-2.35%,1925.15,-0.29,445.480,0.25,"1,318.40",0.61
1.55%,1938.99,0.72,446.420,0.21,"1,318.61",0.02
3.85%,1920.21,-0.97,448.380,0.44,"1,321.80",0.24
1.00%,1920.24,0.00,446.480,-0.42,"1,312.64",-0.69
-1.13%,1909.57,-0.56,446.440,-0.01,"1,309.76",-0.22
-1.14%,1931.59,1.15,445.010,-0.32,"1,315.00",0.40
-2.31%,1936.92,0.28,443.220,-0.40,"1,327.79",0.97
2.58%,1933.75,-0.16,446.070,0.64,"1,327.55",-0.02
-1.15%,1946.72,0.67,447.680,0.36,"1,324.19",-0.25
1.27%,1955.18,0.43,445.020,-0.59,"1,326.54",0.18
-2.31%,1955.06,-0.01,448.170,0.71,"1,314.83",-0.88
-2.36%,1971.74,0.85,448.170,0.00,"1,306.49",-0.63
3.57%,1981.60,0.50,447.600,-0.13,"1,302.91",-0.27
-2.33%,1986.51,0.25,446.320,-0.29,"1,301.58",-0.10
2.50%,1992.37,0.29,444.890,-0.32,"1,297.80",-0.29
-1.17%,1988.40,-0.20,445.360,0.11,"1,297.87",0.01
-1.18%,1997.92,0.48,446.370,0.23,"1,298.15",0.02
-1.19%,2000.02,0.11,446.760,0.09,"1,297.81",-0.03
-1.21%,2000.12,0.00,446.820,0.01,"1,296.17",-0.13
-1.22%,1996.74,-0.17,446.870,0.01,"1,302.93",0.52
-1.24%,2003.37,0.33,447.600,0.16,"1,305.72",0.21
0.77%,#N/A,#N/A,448.320,0.16,"1,298.43",-0.56
-2.49%,2002.28,#N/A,451.350,0.68,"1,285.85",-0.97
-2.55%,2000.72,-0.08,451.850,0.11,"1,289.55",0.29
-1.31%,1997.65,-0.15,450.820,-0.23,"1,302.02",0.97
-1.33%,2007.71,0.50,451.770,0.21,"1,302.06",0.00
1.66%,2001.54,-0.31,451.440,-0.07,"1,308.24",0.47
-2.65%,1988.44,-0.65,451.610,0.04,"1,296.54",-0.89
-1.36%,1995.69,0.36,452.860,0.28,"1,291.10",-0.42
-2.75%,1997.45,0.09,453.960,0.24,"1,293.23",0.16
1.95%,1985.54,-0.60,454.010,0.01,"1,290.84",-0.18
-1.39%,1984.13,-0.07,455.520,0.33,"1,291.36",0.04
1.79%,1998.98,0.75,455.880,0.08,"1,289.74",-0.13
3.69%,2001.57,0.13,454.410,-0.32,"1,293.95",0.33
-2.67%,2011.36,0.49,453.790,-0.14,"1,282.79",-0.86
-2.74%,2010.40,-0.05,452.190,-0.35,"1,270.12",-0.99
0.98%,1994.29,-0.80,449.530,-0.59,"1,284.01",1.09
3.31%,1982.77,-0.58,450.210,0.15,"1,281.00",-0.23
-1.89%,1998.30,0.78,451.740,0.34,"1,277.86",-0.25
1.26%,1965.99,-1.62,451.280,-0.10,"1,288.21",0.81
-1.36%,1982.85,0.86,449.870,-0.31,"1,290.16",0.15
0.96%,1977.80,-0.25,448.770,-0.24,"1,284.67",-0.43
-1.91%,1972.29,-0.28,449.020,0.06,"1,293.27",0.67
1.45%,1946.16,-1.32,447.420,-0.36,"1,283.49",-0.76
3.04%,1946.17,0.00,448.110,0.15,"1,272.76",-0.84
3.42%,1967.90,1.12,451.340,0.72,"1,270.59",-0.17
2.26%,1964.82,-0.16,450.080,-0.28,"1,258.90",-0.92
3.60%,1935.10,-1.51,447.390,-0.60,"1,254.73",-0.33
-2.43%,1968.89,1.75,446.350,-0.23,"1,259.72",0.40
0.88%,1928.21,-2.07,446.980,0.14,"1,249.57",-0.81
1.53%,1906.13,-1.15,445.110,-0.42,"1,268.49",1.51
-2.43%,1874.74,-1.65,#N/A,#N/A,"1,261.54",-0.55
0.79%,1877.70,0.16,444.260,#N/A,"1,257.51",-0.32
-2.47%,1862.49,-0.81,445.210,0.21,"1,270.23",1.01
1.06%,1862.76,0.01,446.150,0.21,"1,260.37",-0.78
1.67%,1886.76,1.29,445.050,-0.25,"1,247.19",-1.05
-2.47%,1904.01,0.91,#N/A,#N/A,"1,236.63",-0.85
5.67%,1941.28,1.96,445.450,#N/A,"1,254.80",1.47
1.12%,1927.11,-0.73,448.150,0.61,"1,253.94",-0.07
-1.18%,1950.82,1.23,446.990,-0.26,"1,257.71",0.30
1.37%,1964.58,0.71,446.480,-0.11,"1,259.02",0.10
4.49%,1961.63,-0.15,446.900,0.09,"1,239.46",-1.55
-1.59%,1985.05,1.19,446.800,-0.02,"1,225.99",-1.09
-2.30%,1982.30,-0.14,449.530,0.61,"1,213.62",-1.01
-1.18%,1994.65,0.62,447.850,-0.37,"1,238.53",2.05
-1.19%,2018.05,1.17,449.860,0.45,"1,233.64",-0.39
-1.21%,2017.81,-0.01,451.060,0.27,"1,234.07",0.03
-1.22%,2012.10,-0.28,451.220,0.04,"1,241.06",0.57
-2.47%,2023.57,0.57,450.060,-0.26,"1,234.99",-0.49
-2.53%,2031.21,0.38,451.070,0.22,"1,228.90",-0.49
1.05%,2031.92,0.03,452.600,0.34,"1,224.77",-0.34
-1.29%,2038.26,0.31,452.660,0.01,"1,232.94",0.67
-1.30%,2039.68,0.07,451.800,-0.19,"1,232.38",-0.05
-1.32%,2038.25,-0.07,451.900,0.02,"1,217.46",-1.21
-2.68%,2039.33,0.05,451.930,0.01,"1,219.91",0.20
-1.37%,2039.82,0.02,451.500,-0.10,"1,242.82",1.88
-1.39%,2041.32,0.07,453.170,0.37,"1,240.69",-0.17
3.30%,2051.80,0.51,453.220,0.01,"1,244.59",0.31
1.43%,2048.72,-0.15,451.840,-0.30,"1,246.82",0.18
4.86%,2052.75,0.20,452.290,0.10,"1,248.07",0.10
-1.29%,2063.50,0.52,450.450,-0.41,"1,250.68",0.21
1.36%,2069.41,0.29,452.770,0.52,"1,267.55",1.35
0.97%,2067.03,-0.12,454.170,0.31,"1,260.21",-0.58
-1.27%,2072.83,0.28,453.500,-0.15,"1,254.62",-0.44
1.11%,#N/A,#N/A,452.280,-0.27,"1,249.56",-0.40
-2.55%,2067.56,#N/A,450.480,-0.40,"1,254.27",0.38
-2.62%,2053.44,-0.68,450.440,-0.01,"1,238.58",-1.25
-1.34%,2066.55,0.64,451.560,0.25,"1,217.63",-1.69
-2.73%,2074.33,0.38,451.720,0.04,"1,220.70",0.25
-1.40%,2071.92,-0.12,452.480,0.17,"1,213.60",-0.58
-1.42%,2075.37,0.17,450.070,-0.53,"1,202.67",-0.90
-1.44%,2060.31,-0.73,449.060,-0.22,"1,228.15",2.12
-2.05%,2059.82,-0.02,449.640,0.13,"1,242.68",1.18
2.71%,2026.14,-1.64,449.660,0.00,"1,251.28",0.69
-2.91%,2035.33,0.45,452.730,0.68,"1,268.19",1.35
-2.99%,2002.33,-1.62,452.720,0.00,"1,262.85",-0.42
2.20%,1989.63,-0.63,454.340,0.36,"1,255.43",-0.59
-1.51%,1972.74,-0.85,455.910,0.35,"1,260.28",0.39
3.35%,2012.89,2.04,456.120,0.05,"1,247.42",-1.02
4.24%,2061.23,2.40,455.180,-0.21,"1,247.38",0.00
1.62%,2070.65,0.46,455.380,0.04,"1,240.21",-0.57
1.10%,2078.54,0.38,454.940,-0.10,"1,237.29",-0.24
-1.39%,2082.17,0.17,455.640,0.15,"1,235.55",-0.14
1.87%,2081.88,-0.01,454.290,-0.30,"1,238.94",0.27
1.50%,#N/A,#N/A,454.300,0.00,"1,235.65",-0.27
0.81%,2088.77,#N/A,454.510,0.05,"1,234.74",-0.07
-2.70%,2090.57,0.09,453.920,-0.13,"1,207.93",-2.17
-1.39%,2080.35,-0.49,453.770,-0.03,"1,214.91",0.58
2.97%,2058.90,-1.03,454.800,0.23,"1,212.27",-0.22
-1.91%,#N/A,#N/A,455.060,0.06,"1,206.88",-0.44
-2.78%,2058.20,#N/A,456.560,0.33,"1,204.40",-0.21
0.81%,2020.58,-1.83,456.670,0.02,"1,221.39",1.41
-2.84%,2002.61,-0.89,456.050,-0.14,"1,235.04",1.12
-1.46%,2025.90,1.16,455.840,-0.05,"1,231.59",-0.28
-2.96%,2062.14,1.79,456.530,0.15,"1,229.30",-0.19
1.24%,2044.81,-0.84,456.160,-0.08,"1,227.59",-0.14
8.04%,2028.26,-0.81,452.690,-0.76,"1,215.45",-0.99
-1.95%,2023.03,-0.26,451.300,-0.31,"1,231.49",1.32
-2.85%,2011.27,-0.58,452.500,0.27,"1,233.55",0.17
1.06%,1992.67,-0.92,452.440,-0.01,"1,227.41",-0.50
-1.45%,2019.42,1.34,452.550,0.02,"1,220.28",-0.58
1.54%,#N/A,#N/A,453.960,0.31,"1,216.03",-0.35
3.58%,2022.55,#N/A,453.460,-0.11,"1,217.53",0.12
-1.40%,2032.12,0.47,#N/A,#N/A,"1,205.24",-1.01
-1.42%,2063.15,1.53,449.990,#N/A,"1,200.21",-0.42
-1.44%,2051.82,-0.55,450.600,0.14,"1,202.62",0.20
-2.92%,2057.09,0.26,453.430,0.63,"1,225.67",1.92
-1.50%,2029.55,-1.34,453.070,-0.08,"1,229.74",0.33
-3.06%,2002.16,-1.35,453.270,0.04,"1,218.84",-0.89
-3.15%,2021.25,0.95,454.570,0.29,"1,216.34",-0.21
1.22%,1994.99,-1.30,455.450,0.19,"1,212.11",-0.35
2.37%,2020.85,1.30,454.590,-0.19,"1,201.21",-0.90
-1.57%,2050.03,1.44,454.990,0.09,"1,214.30",1.09
-1.60%,2041.51,-0.42,457.230,0.49,"1,206.55",-0.64
-1.62%,2062.52,1.03,456.320,-0.20,"1,207.46",0.08
-1.65%,2055.47,-0.34,456.550,0.05,"1,195.68",-0.98
1.75%,2046.74,-0.42,458.270,0.38,"1,179.57",-1.35
-3.29%,2068.59,1.07,457.600,-0.15,"1,195.40",1.34
-3.40%,2068.53,0.00,456.470,-0.25,"1,184.00",-0.95
1.32%,2088.48,0.96,456.820,0.08,"1,196.34",1.04
-1.74%,2096.99,0.41,460.270,0.76,"1,225.45",2.43
-1.77%,#N/A,#N/A,458.010,-0.49,"1,231.32",0.48
-1.80%,2100.34,#N/A,459.370,0.30,"1,225.56",-0.47
1.17%,2099.68,-0.03,461.220,0.40,"1,227.15",0.13
-3.63%,2097.45,-0.11,460.270,-0.21,"1,213.71",-1.10
-3.76%,2110.30,0.61,462.880,0.57,"1,221.83",0.67
-3.91%,2109.66,-0.03,464.500,0.35,"1,229.65",0.64
-4.07%,2115.48,0.28,468.970,0.96,"1,222.89",-0.55
-2.12%,2113.86,-0.08,466.440,-0.54,"1,224.86",0.16
2.68%,2110.74,-0.15,463.270,-0.68,"1,226.12",0.10
5.38%,2104.50,-0.30,463.150,-0.03,"1,218.99",-0.58
9.55%,2117.39,0.61,462.170,-0.21,"1,217.06",-0.16
-1.83%,2107.78,-0.45,462.580,0.09,"1,222.88",0.48
-1.86%,2098.53,-0.44,466.170,0.78,"1,214.64",-0.67
3.60%,2101.04,0.12,466.160,0.00,"1,218.51",0.32
-1.83%,2071.26,-1.42,467.950,0.38,"1,206.24",-1.01
-1.87%,2079.43,0.39,467.340,-0.13,"1,205.85",-0.03
-3.80%,2044.16,-1.70,468.300,0.21,"1,213.31",0.62
2.63%,2040.24,-0.19,469.690,0.30,"1,191.26",-1.82
5.13%,2065.95,1.26,469.110,-0.12,"1,186.96",-0.36
-1.83%,2053.40,-0.61,470.360,0.27,"1,192.16",0.44
1.51%,2081.19,1.35,467.620,-0.58,"1,199.78",0.64
1.76%,2074.28,-0.33,464.600,-0.65,"1,206.83",0.59
-1.81%,2099.50,1.22,465.370,0.17,"1,204.91",-0.16
-3.68%,2089.27,-0.49,465.470,0.02,"1,200.84",-0.34
-1.91%,2108.10,0.90,466.590,0.24,"1,195.23",-0.47
-3.90%,2104.42,-0.17,465.500,-0.23,"1,179.30",-1.33
-4.05%,2091.50,-0.61,464.140,-0.29,"1,178.30",-0.08
-4.23%,2061.05,-1.46,468.980,1.04,"1,181.11",0.24
-2.21%,2056.15,-0.24,469.180,0.04,"1,187.56",0.55
-4.51%,2061.02,0.24,469.230,0.01,"1,183.83",-0.31
-2.36%,2086.24,1.22,468.260,-0.21,"1,178.62",-0.44
6.68%,2067.89,-0.88,465.130,-0.67,"1,184.92",0.53
2.58%,2059.69,-0.40,468.400,0.70,"1,182.76",-0.18
3.05%,2066.96,0.35,467.180,-0.26,"1,189.46",0.57
4.89%,#N/A,#N/A,466.120,-0.23,"1,193.34",0.33
-2.05%,2080.62,#N/A,467.000,0.19,"1,201.89",0.72
5.36%,2076.33,-0.21,468.690,0.36,"1,194.30",-0.63
-1.98%,2081.90,0.27,467.950,-0.16,"1,192.90",-0.12
3.41%,2091.18,0.45,467.730,-0.05,"1,201.46",0.72
4.27%,2102.06,0.52,469.880,0.46,"1,199.97",-0.12
1.84%,2092.43,-0.46,471.140,0.27,"1,194.34",-0.47
-1.84%,2095.84,0.16,470.900,-0.05,"1,191.10",-0.27
-1.88%,2106.63,0.51,471.970,0.23,"1,185.90",-0.44
8.10%,2104.99,-0.08,473.910,0.41,"1,197.03",0.94
-3.54%,2081.18,-1.13,475.640,0.37,"1,193.38",-0.30
-1.83%,2100.40,0.92,475.940,0.06,"1,192.82",-0.05
1.35%,2097.29,-0.15,476.580,0.13,"1,181.40",-0.96
1.17%,2107.96,0.51,475.010,-0.33,"1,187.56",0.52
-1.82%,2112.93,0.24,475.170,0.03,"1,182.11",-0.46
-1.86%,2117.69,0.23,476.410,0.26,"1,171.49",-0.90
